Date,AAPL,DHR,MSFT
2018-06-08,45.93411636352539,100.90674591064453,96.57282257080078
2018-06-11,45.82149124145508,101.1418685913086,96.0217056274414
2018-06-12,46.073097229003906,101.06350708007812,96.26874542236328
2018-06-13,45.69449996948242,100.53447723388672,95.83164978027344
2018-06-14,45.71846008300781,100.55406951904297,96.37328338623047
2018-06-15,45.24881362915039,100.23078155517578,95.14747619628906
2018-06-18,45.224853515625,99.2119140625,95.84114837646484
2018-06-19,44.49403381347656,97.99713134765625,95.84114837646484
2018-06-20,44.68812942504883,97.12519836425781,96.80089569091797
2018-06-21,44.43892288208008,95.92020416259766,96.10722351074219
2018-06-22,44.309539794921875,97.28195190429688,95.4135513305664
2018-06-25,43.65058517456055,96.85089874267578,93.49405670166016
2018-06-26,44.19212341308594,97.10559844970703,94.14973449707031
2018-06-27,44.127418518066406,96.15533447265625,92.68635559082031
2018-06-28,44.44850540161133,96.7735366821289,93.72211456298828
2018-06-29,44.35505676269531,96.83238983154297,93.70311737060547
2018-07-02,44.85105514526367,96.2927017211914,95.0334701538086
2018-07-03,44.06991958618164,96.62635803222656,94.12120819091797
2018-07-05,44.42454147338867,97.009033203125,94.79589080810547
2018-07-06,45.04035568237305,97.4702377319336,96.12622833251953
2018-07-09,45.665748596191406,97.63705444335938,96.78187561035156
2018-07-10,45.61064147949219,98.28469848632812,97.03845977783203
2018-07-11,45.018795013427734,96.7244644165039,96.90541076660156
2018-07-12,45.77357482910156,97.75482940673828,99.00543975830078
2018-07-13,45.84546661376953,97.3426742553711,100.1837387084961
2018-07-16,45.744815826416016,96.33194732666016,99.68963623046875
2018-07-17,45.87420654296875,97.71558380126953,100.6778564453125
2018-07-18,45.622615814208984,96.93053436279297,99.88917541503906
2018-07-19,45.97724914550781,101.26775360107422,99.20499420166016
2018-07-20,45.87181854248047,99.39356231689453,100.98193359375
2018-07-23,45.91254806518555,101.20891571044922,102.59737396240234
2018-07-24,46.24561309814453,101.6112289428711,102.30278015136719
2018-07-25,46.68171691894531,101.60140991210938,105.31504821777344
2018-07-26,46.53555679321289,101.84674072265625,104.16524505615234
2018-07-27,45.761592864990234,100.82621765136719,102.32177734375
2018-07-30,45.50521469116211,99.90380859375,100.12673950195312
2018-07-31,45.596256256103516,100.65938568115234,100.80140686035156
2018-08-01,48.282344818115234,100.09025573730469,100.99144744873047
2018-08-02,49.69367599487305,99.55055236816406,102.21726989746094
2018-08-03,49.83743667602539,99.47203826904297,102.66387939453125
2018-08-06,50.096221923828125,100.39446258544922,102.74939727783203
2018-08-07,49.62657928466797,100.3453598022461,103.46206665039062
2018-08-08,49.66012191772461,100.04117584228516,104.04173278808594
2018-08-09,50.050697326660156,99.80567932128906,104.21276092529297
2018-08-10,49.90161895751953,98.45152282714844,103.57608795166016
2018-08-13,50.22382354736328,97.99031829833984,102.82540130615234
2018-08-14,50.435420989990234,98.90290069580078,104.10824584960938
2018-08-15,50.55324935913086,98.21601104736328,102.69647216796875
2018-08-16,51.293853759765625,98.59871673583984,102.67738342285156
2018-08-17,52.31818389892578,98.82440185546875,102.62015533447266
2018-08-20,51.80842971801758,98.69683074951172,101.94290161132812
2018-08-21,51.70743179321289,98.72628021240234,101.09392547607422
2018-08-22,51.709842681884766,98.80475616455078,102.12413024902344
2018-08-23,51.81563949584961,97.88236999511719,102.60108947753906
2018-08-24,51.97674560546875,98.27488708496094,103.40235900878906
2018-08-27,52.40475082397461,100.5416259765625,104.54701232910156
2018-08-28,52.82795333862305,100.77713775634766,105.1766128540039
2018-08-29,53.616641998291016,101.71917724609375,106.8554458618164
2018-08-30,54.10957717895508,101.08134460449219,106.78868103027344
2018-08-31,54.73476028442383,101.60140991210938,107.15116882324219
