Date,AAPL,MSFT
2020-06-22,88.34131622314453,196.06781005859375
2020-06-23,90.22694396972656,197.37770080566406
2020-06-24,88.63424682617188,193.39906311035156
2020-06-25,89.8109130859375,195.8429412841797
2020-06-26,87.05140686035156,191.92294311523438
2020-06-29,89.05764770507812,193.985595703125
2020-06-30,89.80106353759766,198.9417724609375
2020-07-01,89.6312026977539,200.10507202148438
2020-07-02,89.6312026977539,201.6300506591797
2020-07-06,92.02886962890625,205.97039794921875
2020-07-07,91.74331665039062,203.57537841796875
2020-07-08,93.88002014160156,208.05259704589844
2020-07-09,94.28372955322266,209.50914001464844
2020-07-10,94.44866180419922,208.87368774414062
2020-07-13,94.01295471191406,202.42185974121094
2020-07-14,95.56871795654297,203.67315673828125
2020-07-15,96.22598266601562,203.37008666992188
2020-07-16,95.04192352294922,199.3425750732422
2020-07-17,94.84990692138672,198.325927734375
2020-07-20,96.84877014160156,206.85018920898438
2020-07-21,95.51210021972656,204.0641326904297
2020-07-22,95.7804183959961,206.99681091308594
2020-07-23,91.42083740234375,197.9935302734375
2020-07-24,91.19435119628906,196.78138732910156
2020-07-27,93.35569763183594,199.27415466308594
2020-07-28,91.82209014892578,197.48524475097656
2020-07-29,93.58216857910156,199.4794464111328
2020-07-30,94.71452331542969,199.32302856445312
2020-07-31,104.63006591796875,200.40809631347656
2020-08-03,107.26649475097656,211.67929077148438
2020-08-04,107.98283386230469,208.50222778320312
2020-08-05,108.37423706054688,208.16009521484375
2020-08-06,112.15533447265625,211.49356079101562
2020-08-07,109.60540008544922,207.71043395996094
2020-08-10,111.19847869873047,203.57537841796875
2020-08-11,107.8914566040039,198.814697265625
2020-08-12,111.47715759277344,204.49427795410156
2020-08-13,113.45001983642578,204.0152587890625
2020-08-14,113.34891510009766,204.2107696533203
2020-08-17,113.05298614501953,205.55982971191406
2020-08-18,113.99502563476562,206.74264526367188
2020-08-19,114.1380615234375,205.4883575439453
2020-08-20,116.67073822021484,210.27035522460938
2020-08-21,122.68307495117188,208.74168395996094
2020-08-24,124.150390625,209.39822387695312
2020-08-25,123.13190460205078,212.1223907470703
2020-08-26,124.80635833740234,216.7084197998047
2020-08-27,123.31440734863281,222.02932739257812
2020-08-28,123.11463928222656,224.31253051757812
2020-08-31,127.28973388671875,221.0004119873047
2020-09-01,132.3600311279297,222.70547485351562
2020-09-02,129.6177215576172,226.99749755859375
2020-09-03,119.24040222167969,212.9357147216797
2020-09-04,119.31932830810547,209.94699096679688
2020-09-08,111.28974151611328,198.5897674560547
2020-09-09,115.72869110107422,207.04641723632812
2020-09-10,111.95063781738281,201.24533081054688
2020-09-11,110.48085021972656,199.93223571777344
2020-09-14,113.79527282714844,201.2845458984375
2020-09-15,113.97282409667969,204.58685302734375
2020-09-16,110.60908508300781,200.9317626953125
2020-09-17,108.8433609008789,198.83473205566406
2020-09-18,105.3908462524414,196.36534118652344
2020-09-21,108.58689880371094,198.47215270996094
2020-09-22,110.29341125488281,203.25413513183594
2020-09-23,105.66703796386719,196.5613250732422
2020-09-24,106.75212097167969,199.109130859375
2020-09-25,110.7570571899414,203.64610290527344
2020-09-28,113.40070343017578,205.23358154296875
2020-09-29,112.54251098632812,203.0973663330078
2020-09-30,114.23918151855469,206.10569763183594
2020-10-01,115.20588684082031,208.19293212890625
2020-10-02,111.48699951171875,202.04885864257812
2020-10-05,114.91981506347656,206.15469360351562
2020-10-06,111.62511444091797,201.7744903564453
2020-10-07,113.51908874511719,205.6157684326172
2020-10-08,113.41056823730469,206.35067749023438
2020-10-09,115.38345336914062,211.47564697265625
2020-10-12,122.7126693725586,216.953369140625
2020-10-13,119.45742797851562,218.38406372070312
2020-10-14,119.54621124267578,216.4242401123047
2020-10-15,119.07270812988281,215.24832153320312
2020-10-16,117.40563201904297,215.24832153320312
2020-10-19,114.40689086914062,209.9175567626953
2020-10-20,115.91612243652344,210.3389434814453
2020-10-21,115.28479766845703,210.48593139648438
2020-10-22,114.17999267578125,210.57411193847656
2020-10-23,113.47962188720703,211.88720703125
2020-10-26,113.48948669433594,205.8607635498047
2020-10-27,115.01846313476562,208.967041015625
2020-10-28,109.69169616699219,198.60935974121094
2020-10-29,113.75581359863281,200.60841369628906
2020-10-30,107.3834457397461,198.40357971191406
2020-11-02,107.29466247558594,198.2664031982422
2020-11-03,108.9420166015625,202.28402709960938
2020-11-04,113.39083862304688,212.0439910888672
2020-11-05,117.41551208496094,218.80540466308594
2020-11-06,117.28209686279297,219.22679138183594
2020-11-09,114.94021606445312,214.0038299560547
2020-11-10,114.59437561035156,206.77206420898438
2020-11-11,118.0726089477539,212.2008056640625
2020-11-12,117.79593658447266,211.11306762695312
2020-11-13,117.84534454345703,212.16160583496094
2020-11-16,118.87300872802734,212.86712646484375
2020-11-17,117.97380828857422,210.1527557373047
2020-11-18,116.62992858886719,207.3821563720703
2020-11-19,117.23269653320312,208.69866943359375
2020-11-20,115.94811248779297,206.70425415039062
2020-11-23,112.49951171875,206.42916870117188
2020-11-24,113.80384826660156,210.11346435546875
2020-11-25,114.65364837646484,210.123291015625
2020-11-27,115.2070083618164,211.45945739746094
2020-11-30,117.63782501220703,210.31980895996094
2020-12-01,121.2643051147461,212.42230224609375
2020-12-02,121.62003326416016,211.5970001220703
2020-12-03,121.48169708251953,210.48681640625
2020-12-04,120.79988098144531,210.60472106933594
2020-12-07,122.28208923339844,210.5359344482422
2020-12-08,122.90461730957031,212.22579956054688
2020-12-09,120.33544921875,208.0895538330078
2020-12-10,121.77812957763672,206.83197021484375
2020-12-11,120.95797729492188,209.5239715576172
2020-12-14,120.33544921875,210.447509765625
2020-12-15,126.36309051513672,210.37875366210938
2020-12-16,126.2939224243164,215.43853759765625
2020-12-17,127.17337036132812,215.57606506347656
2020-12-18,125.1575698852539,214.76060485839844
2020-12-21,126.70893859863281,218.69052124023438
2020-12-22,130.31564331054688,220.0168914794922
2020-12-23,129.40658569335938,217.1480255126953
2020-12-24,130.4045867919922,218.8477020263672
2020-12-28,135.068603515625,221.01902770996094
2020-12-29,133.27015686035156,220.2231903076172
2020-12-30,132.1338348388672,217.7964630126953
2020-12-31,131.1160430908203,218.52349853515625
2021-01-04,127.87496948242188,213.8763885498047
2021-01-05,129.45596313476562,214.08270263671875
2021-01-06,125.0982666015625,208.53167724609375
2021-01-07,129.36705017089844,214.4658660888672
2021-01-08,130.48362731933594,215.77255249023438
2021-01-11,127.4500503540039,213.6798858642578
2021-01-12,127.27217102050781,211.1647186279297
2021-01-13,129.33738708496094,212.55001831054688
2021-01-14,127.38085174560547,209.28819274902344
2021-01-15,125.63186645507812,208.92465209960938
2021-01-19,126.31369018554688,212.6482696533203
2021-01-20,130.46388244628906,220.4098663330078
2021-01-21,135.2464599609375,221.02880859375
2021-01-22,137.42037963867188,221.99166870117188
2021-01-25,141.22467041015625,225.5089569091797
2021-01-26,141.4618377685547,228.25991821289062
2021-01-27,140.37489318847656,228.8199005126953
2021-01-28,135.46383666992188,234.7442626953125
2021-01-29,130.3946990966797,227.8964080810547
2021-02-01,132.548828125,235.45167541503906
2021-02-02,133.38876342773438,235.31410217285156
2021-02-03,132.3511962890625,238.7429656982422
2021-02-04,135.76028442382812,237.7703399658203
2021-02-05,135.33970642089844,237.95697021484375
2021-02-08,135.4881134033203,238.22225952148438
2021-02-09,134.59747314453125,239.49949645996094
2021-02-10,133.98391723632812,238.56610107421875
2021-02-11,133.72662353515625,240.20689392089844
2021-02-12,133.96412658691406,240.6981201171875
2021-02-16,131.80677795410156,239.4307098388672
2021-02-17,129.48118591308594,240.4745330810547
2021-02-18,128.3629150390625,240.07078552246094
2021-02-19,128.52125549316406,237.2938232421875
2021-02-22,124.69143676757812,230.93235778808594
2021-02-23,124.55290985107422,229.71128845214844
2021-02-24,124.04818725585938,230.97177124023438
2021-02-25,119.73347473144531,225.49658203125
2021-02-26,120.00066375732422,228.83485412597656
2021-03-01,126.46285247802734,233.32530212402344
2021-03-02,123.82058715820312,230.3021240234375
2021-03-03,120.79235076904297,224.08837890625
2021-03-04,118.88240814208984,223.2710418701172
2021-03-05,120.15899658203125,228.06678771972656
2021-03-08,115.15156555175781,223.92095947265625
2021-03-09,119.83243560791016,230.21351623535156
2021-03-10,118.73397064208984,228.87425231933594
2021-03-11,120.69339752197266,233.51239013671875
2021-03-12,119.77306365966797,232.1534423828125
2021-03-15,122.70231628417969,231.227783203125
2021-03-16,124.26590728759766,234.08355712890625
2021-03-17,123.4643325805664,233.42376708984375
2021-03-18,119.27824401855469,227.20018005371094
2021-03-19,118.74385833740234,226.83583068847656
2021-03-22,122.10855102539062,232.38978576660156
2021-03-23,121.26737976074219,233.9555206298828
2021-03-24,118.84281921386719,231.8678741455078
2021-03-25,119.33763122558594,228.79547119140625
2021-03-26,119.95118713378906,232.872314453125
2021-03-29,120.12932586669922,231.65122985839844
2021-03-30,118.65479278564453,228.31295776367188
2021-03-31,120.88142395019531,232.17315673828125
2021-04-01,121.72260284423828,238.6527557373047
2021-04-05,124.59248352050781,245.27023315429688
2021-04-06,124.89926147460938,244.07867431640625
2021-04-07,126.57171630859375,246.08755493164062
2021-04-08,129.0061492919922,249.38644409179688
2021-04-09,131.61874389648438,251.94679260253906
2021-04-12,129.87701416015625,252.00588989257812
2021-04-13,133.0338897705078,254.54653930664062
2021-04-14,130.65884399414062,251.69076538085938
2021-04-15,133.10316467285156,255.54115295410156
2021-04-16,132.76670837402344,256.7621765136719
2021-04-19,133.4396514892578,254.79270935058594
2021-04-20,131.7276153564453,254.32003784179688
2021-04-21,132.11355590820312,256.6046142578125
2021-04-22,130.5697479248047,253.24667358398438
2021-04-23,132.925048828125,257.1659240722656
2021-04-26,133.32089233398438,257.559814453125
2021-04-27,132.9943084716797,257.9734802246094
2021-04-28,132.19273376464844,250.67648315429688
2021-04-29,132.09378051757812,248.6577606201172
2021-04-30,130.09474182128906,248.33277893066406
2021-05-03,131.1634979248047,248.01768493652344
2021-05-04,126.52223205566406,244.009765625
2021-05-05,126.76964569091797,242.7099151611328
2021-05-06,128.39259338378906,245.92018127441406
2021-05-07,129.07662963867188,248.6085205078125
2021-05-10,125.745849609375,243.40907287597656
2021-05-11,124.81402587890625,242.4735565185547
2021-05-12,121.70134735107422,235.35385131835938
2021-05-13,123.8822021484375,239.32240295410156
2021-05-14,126.34062194824219,244.36427307128906
2021-05-17,125.17089080810547,241.4395751953125
2021-05-18,123.76323699951172,239.37161254882812
2021-05-19,123.60465240478516,239.96383666992188
2021-05-20,126.20184326171875,243.2801971435547
2021-05-21,124.33820343017578,241.98721313476562
2021-05-24,125.99365997314453,247.52438354492188
2021-05-25,125.79541015625,248.4521942138672
2021-05-26,125.745849609375,248.2251739501953
2021-05-27,124.18951416015625,246.07347106933594
2021-05-28,123.52533721923828,246.43865966796875
2021-06-01,123.19820404052734,244.18826293945312
2021-06-02,123.97142791748047,244.08956909179688
2021-06-03,122.46465301513672,242.5202178955078
2021-06-04,124.79420471191406,247.5342559814453
2021-06-07,124.80411529541016,250.5150604248047
2021-06-08,125.63680267333984,249.29115295410156
2021-06-09,126.02340698242188,250.2979278564453
2021-06-10,125.01228332519531,253.9005126953125
2021-06-11,126.24148559570312,254.5421142578125
2021-06-14,129.34423828125,256.51611328125
2021-06-15,128.51153564453125,255.0059814453125
2021-06-16,129.01710510253906,254.03871154785156
2021-06-17,130.64283752441406,257.5129699707031
2021-06-18,129.32444763183594,256.0621032714844
2021-06-21,131.14840698242188,259.22052001953125
2021-06-22,132.8137664794922,262.0631408691406
2021-06-23,132.5362091064453,261.8262634277344
2021-06-24,132.24876403808594,263.22784423828125
2021-06-25,131.95135498046875,261.5794982910156
2021-06-28,133.60682678222656,265.2314758300781
2021-06-29,135.14332580566406,267.8767395019531
2021-06-30,135.76785278320312,267.3832092285156
2021-07-01,136.0751495361328,268.0740966796875
2021-07-02,138.7417449951172,274.0455627441406
2021-07-06,140.78378295898438,274.05548095703125
2021-07-07,143.3115997314453,276.2959289550781
2021-07-08,141.99317932128906,273.81854248046875
2021-07-09,143.84690856933594,274.331787109375
2021-07-12,143.24221801757812,273.7198791503906
2021-07-13,144.37228393554688,277.3323669433594
2021-07-14,147.85171508789062,278.84246826171875
2021-07-15,147.18756103515625,277.38165283203125
2021-07-16,145.11575317382812,277.1053466796875
2021-07-19,141.21006774902344,273.41387939453125
2021-07-20,144.87783813476562,275.6938781738281
2021-07-21,144.13436889648438,277.7468566894531
2021-07-22,145.52218627929688,282.4254150390625
2021-07-23,147.26686096191406,285.9095153808594
2021-07-26,147.69314575195312,285.2975769042969
2021-07-27,145.4924774169922,282.8201599121094
2021-07-28,143.71803283691406,282.5042724609375
2021-07-29,144.37228393554688,282.7806396484375
2021-07-30,144.5903778076172,281.21136474609375
2021-08-02,144.2533416748047,281.12249755859375
2021-08-03,146.07733154296875,283.3926086425781
2021-08-04,145.67088317871094,282.7905578613281
2021-08-05,145.77992248535156,285.761474609375
2021-08-06,145.08499145507812,285.70220947265625
2021-08-09,145.0353240966797,284.5869140625
2021-08-10,144.5488739013672,282.721435546875
2021-08-11,144.8070068359375,283.224853515625
2021-08-12,147.8151397705078,286.0476989746094
2021-08-13,148.02362060546875,289.04827880859375
2021-08-16,150.02902221679688,290.7755432128906
2021-08-17,149.1057586669922,289.27520751953125
2021-08-18,145.30340576171875,287.505126953125
2021-08-19,145.64093017578125,293.4781188964844
2021-08-20,147.1201934814453,300.9839172363281
2021-08-23,148.6292266845703,301.27069091796875
2021-08-24,148.53985595703125,299.26318359375
2021-08-25,147.28897094726562,298.6600341796875
2021-08-26,146.47488403320312,295.77239990234375
2021-08-27,147.52723693847656,296.3953857421875
2021-08-30,152.01458740234375,300.22247314453125
2021-08-31,150.73391723632812,298.53143310546875
2021-09-01,151.4089813232422,298.4819641113281
2021-09-02,152.54075622558594,297.8095397949219
2021-09-03,153.1860809326172,297.7996520996094
2021-09-07,155.55882263183594,296.85028076171875
2021-09-08,153.990234375,296.8799133300781
2021-09-09,152.95774841308594,293.9527587890625
2021-09-10,147.89454650878906,292.4298400878906
2021-09-13,148.47036743164062,293.6956481933594
2021-09-14,147.05067443847656,296.4646301269531
2021-09-15,147.95413208007812,301.4388427734375
2021-09-16,147.71585083007812,301.8343811035156
2021-09-17,145.00555419921875,296.5436706542969
2021-09-20,141.90809631347656,291.0354919433594
2021-09-21,142.39453125,291.5299377441406
2021-09-22,144.7970733642578,295.26800537109375
2021-09-23,145.77000427246094,296.2371826171875
2021-09-24,145.8593292236328,296.02947998046875
2021-09-27,144.32054138183594,290.9069519042969
2021-09-28,140.88551330566406,280.3750915527344
2021-09-29,141.7988739013672,280.8497314453125
2021-09-30,140.4784698486328,278.7928771972656
2021-10-01,141.6201629638672,285.8932189941406
2021-10-04,138.13551330566406,279.9696350097656
2021-10-05,140.09130859375,285.55694580078125
2021-10-06,140.97488403320312,289.8586730957031
2021-10-07,142.25555419921875,291.5794372558594
2021-10-08,141.86837768554688,291.5794372558594
2021-10-11,141.77902221679688,290.96630859375
2021-10-12,140.4884033203125,289.6312561035156
2021-10-13,139.8927459716797,293.023193359375
2021-10-14,142.72216796875,299.3917541503906
2021-10-15,143.79437255859375,300.8355407714844
2021-10-18,145.49203491210938,303.8814697265625
2021-10-19,147.68605041503906,304.81103515625
2021-10-20,148.18246459960938,304.00006103515625
2021-10-21,148.40087890625,307.3129577636719
2021-10-22,147.6165771484375,305.7306823730469
2021-10-25,147.5669403076172,304.712158203125
2021-10-26,148.24203491210938,306.6701354980469
2021-10-27,147.77542114257812,319.5852966308594
2021-10-28,151.46856689453125,320.752197265625
2021-10-29,148.71856689453125,327.9415283203125
2021-11-01,147.88461303710938,325.716552734375
2021-11-02,148.93698120117188,329.434814453125
2021-11-03,150.3963623046875,330.295166015625
2021-11-04,149.87017822265625,332.70806884765625
2021-11-05,150.40707397460938,332.332275390625
2021-11-08,149.57192993164062,333.251953125
2021-11-09,149.93978881835938,332.2235412597656
2021-11-10,147.0664520263672,327.1306457519531
2021-11-11,147.01673889160156,328.7425537109375
2021-11-12,149.12452697753906,332.9849853515625
2021-11-15,149.1344451904297,332.34222412109375
2021-11-16,150.12867736816406,335.7440185546875
2021-11-17,152.6043243408203,335.9718933105469
2021-11-18,156.9590301513672,338.1019287109375
2021-11-19,159.62359619140625,339.9248352050781
2021-11-22,160.0908660888672,336.67529296875
2021-11-23,160.4786376953125,334.5452575683594
2021-11-24,161.0055694580078,334.77313232421875
2021-11-26,155.90516662597656,326.6195068359375
2021-11-29,159.31536865234375,333.5050048828125
2021-11-30,164.34617614746094,327.5210876464844
2021-12-01,163.81922912597656,327.0158386230469
2021-12-02,162.8150634765625,326.4313049316406
2021-12-03,160.9061279296875,320.0114440917969
2021-12-06,164.36605834960938,323.16192626953125
2021-12-07,170.19223022460938,331.8108825683594
2021-12-08,174.0697479248047,331.86041259765625
2021-12-09,173.552734375,330.00775146484375
2021-12-10,178.41453552246094,339.36016845703125
2021-12-13,174.72593688964844,336.2492980957031
2021-12-14,173.32408142089844,325.2919616699219
2021-12-15,178.265380859375,331.5433654785156
2021-12-16,171.26600646972656,321.8838806152344
2021-12-17,170.15248107910156,320.7940979003906
2021-12-20,168.77049255371094,316.9402160644531
2021-12-21,171.99179077148438,324.2517395019531
2021-12-22,174.62649536132812,330.10687255859375
2021-12-23,175.2628173828125,331.5830078125
2021-12-27,179.28944396972656,339.27099609375
2021-12-28,178.25543212890625,338.0821228027344
2021-12-29,178.3449249267578,338.7756652832031
2021-12-30,177.17173767089844,336.1700439453125
2021-12-31,176.5453643798828,333.19793701171875
2022-01-03,180.95974731445312,331.6424560546875
2022-01-04,178.6630859375,325.95574951171875
2022-01-05,173.91064453125,313.4429931640625
2022-01-06,171.0075225830078,310.9662170410156
2022-01-07,171.176513671875,311.1247253417969
2022-01-10,171.19642639160156,311.3525695800781
2022-01-11,174.0697479248047,312.0559997558594
2022-01-12,174.5171356201172,315.3154296875
2022-01-13,171.19642639160156,301.9704895019531
2022-01-14,172.07135009765625,307.32037353515625
2022-01-18,168.8201904296875,299.8404235839844
2022-01-19,165.2707977294922,300.51409912109375
2022-01-20,163.56072998046875,298.8002014160156
2022-01-21,161.4728546142578,293.28192138671875
2022-01-24,160.68739318847656,293.6187438964844
2022-01-25,158.8580322265625,285.8119201660156
2022-01-26,158.76853942871094,293.9555969238281
2022-01-27,158.30125427246094,297.0565185546875
2022-01-28,169.34715270996094,305.3984069824219
2022-01-31,173.77146911621094,308.0931396484375
2022-02-01,173.60244750976562,305.89373779296875
2022-02-02,174.82534790039062,310.5500793457031
2022-02-03,171.90231323242188,298.45343017578125
2022-02-04,171.61363220214844,303.09991455078125
2022-02-07,170.8869171142578,298.15625
2022-02-08,174.04263305664062,301.7326965332031
2022-02-09,175.48609924316406,308.32098388671875
2022-02-10,171.34483337402344,299.572998046875
2022-02-11,167.88052368164062,292.30108642578125
2022-02-14,168.11944580078125,292.261474609375
2022-02-15,172.01181030273438,297.68072509765625
2022-02-16,171.7729034423828,297.3332214355469
2022-02-17,168.11944580078125,288.6266784667969
2022-02-18,166.5465545654297,285.8468933105469
2022-02-22,163.57998657226562,285.6384582519531
2022-02-23,159.34912109375,278.24237060546875
2022-02-24,162.007080078125,292.458740234375
2022-02-25,164.1075897216797,295.1590576171875
2022-02-28,164.37635803222656,296.62835693359375
2022-03-01,162.4650115966797,292.816162109375
2022-03-02,165.80987548828125,298.0182189941406
2022-03-03,165.4813690185547,293.7791442871094
2022-03-04,162.4351348876953,287.762939453125
2022-03-07,158.58258056640625,276.8921813964844
2022-03-08,156.73094177246094,273.8543395996094
2022-03-09,162.21612548828125,286.4128112792969
2022-03-10,157.80609130859375,283.5238342285156
2022-03-11,154.03314208984375,278.0438232421875
2022-03-14,149.941650390625,274.4400634765625
2022-03-15,154.39154052734375,285.07257080078125
2022-03-16,158.8712615966797,292.26019287109375
2022-03-17,159.89663696289062,293.08416748046875
2022-03-18,163.2415008544922,298.2564697265625
2022-03-21,164.63519287109375,296.9956970214844
2022-03-22,168.05972290039062,301.8602294921875
2022-03-23,169.4434356689453,297.32330322265625
2022-03-24,173.2860565185547,301.89996337890625
2022-03-25,173.93313598632812,301.48297119140625
2022-03-28,174.80917358398438,308.4522399902344
2022-03-29,178.154052734375,313.12811279296875
2022-03-30,176.9694061279297,311.5893249511719
2022-03-31,173.82363891601562,306.0794677734375
2022-04-01,173.52496337890625,307.18145751953125
2022-04-04,177.63638305664062,312.6912841796875
2022-04-05,174.27159118652344,308.6308898925781
2022-04-06,171.05613708496094,297.3332214355469
2022-04-07,171.36474609375,299.189697265625
2022-04-08,169.323974609375,294.821533203125
2022-04-11,165.00352478027344,283.1962585449219
2022-04-12,166.90493774414062,280.0193786621094
2022-04-13,169.63258361816406,285.5391845703125
2022-04-14,164.54559326171875,277.8055114746094
2022-04-18,164.32659912109375,278.4905090332031
2022-04-19,166.64608764648438,283.2359313964844
2022-04-20,166.47686767578125,284.28826904296875
2022-04-21,165.67051696777344,278.7784118652344
2022-04-22,161.0613555908203,272.0475158691406
2022-04-25,162.14646911621094,278.6890869140625
2022-04-26,156.09385681152344,268.26507568359375
2022-04-27,155.86488342285156,281.1709899902344
2022-04-28,162.9030303955078,287.5346374511719
2022-04-29,156.9399871826172,275.5122375488281
2022-05-02,157.24862670898438,282.4119873046875
2022-05-03,158.7617645263672,279.7414245605469
2022-05-04,165.27232360839844,287.882080078125
